model,dataset,budget,inputId,finalLabel,groundTruth,resolved,correct,finalConfidence,totalPulls,eliminationRound,finalVoteMargin,finalEntropy,numberOfEliminations,numberOfSurvivingCandidates
qwen2.5_7b,hatemoderate,75,1770,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,5507,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,9617,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,7518,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,10533,not_hate,hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,11492,not_hate,hate,True,False,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,3797,escalate,hate,False,,,225.0,25,0.84,0.21129256427661014,0,3
qwen2.5_7b,hatemoderate,75,69,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,9659,escalate,hate,False,,,225.0,25,0.12,0.8612017280592847,0,3
qwen2.5_7b,hatemoderate,75,11122,escalate,hate,False,,,225.0,25,0.08,0.29150849518197797,0,3
qwen2.5_7b,hatemoderate,75,9188,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,1005,escalate,hate,False,,,225.0,25,0.96,0.05653794149142582,0,3
qwen2.5_7b,hatemoderate,75,16266,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,4127,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,2270,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,11123,escalate,hate,False,,,225.0,25,0.72,0.3412304555993369,0,3
qwen2.5_7b,hatemoderate,75,1855,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,5165,escalate,hate,False,,,225.0,25,0.64,0.4120679614558238,0,3
qwen2.5_7b,hatemoderate,75,11821,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,7259,parse_failed,hate,False,,,0.0,,,,,
qwen2.5_7b,hatemoderate,75,9689,escalate,hate,False,,,225.0,25,0.96,0.05653794149142582,0,3
qwen2.5_7b,hatemoderate,75,10093,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,8411,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,9476,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,5157,escalate,hate,False,,,225.0,25,0.32,0.5260339807279119,0,3
qwen2.5_7b,hatemoderate,75,7083,parse_failed,hate,False,,,0.0,,,,,
qwen2.5_7b,hatemoderate,75,5776,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,6050,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,6126,escalate,hate,False,,,225.0,25,0.88,0.16229362260093616,0,3
qwen2.5_7b,hatemoderate,75,1598,escalate,hate,False,,,225.0,25,0.07999999999999999,0.5528214902774172,0,3
qwen2.5_7b,hatemoderate,75,7953,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,3751,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,3704,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,627,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,11450,escalate,hate,False,,,225.0,25,0.2,0.46438561897747244,0,3
qwen2.5_7b,hatemoderate,75,4662,escalate,hate,False,,,222.0,25,0.04,0.477262742772967,0,3
qwen2.5_7b,hatemoderate,75,4021,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,1546,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,6483,escalate,hate,False,,,225.0,25,0.48,0.5082689707457129,0,3
qwen2.5_7b,hatemoderate,75,6658,not_hate,hate,True,False,1.0,222.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,6493,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,7234,escalate,hate,False,,,225.0,25,0.12,0.3670672426864282,0,3
qwen2.5_7b,hatemoderate,75,4965,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,6125,escalate,hate,False,,,225.0,25,0.96,0.05653794149142582,0,3
qwen2.5_7b,hatemoderate,75,6976,escalate,hate,False,,,225.0,25,0.24,0.4941344853728565,0,3
qwen2.5_7b,hatemoderate,75,10573,escalate,hate,False,,,219.0,25,0.04,0.185754247590989,0,3
qwen2.5_7b,hatemoderate,75,10274,escalate,hate,False,,,216.0,24,0.0,,1,1
qwen2.5_7b,hatemoderate,75,6631,escalate,hate,False,,,216.0,24,0.0,,1,1
qwen2.5_7b,hatemoderate,75,8189,escalate,hate,False,,,225.0,25,0.68,0.37834747699658194,0,3
qwen2.5_7b,hatemoderate,75,5464,escalate,hate,False,,,225.0,25,0.040000000000000036,1.0083548403336502,0,3
qwen2.5_7b,hatemoderate,75,9788,escalate,hate,False,,,225.0,25,0.12,0.3670672426864282,0,3
qwen2.5_7b,hatemoderate,75,2529,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,6113,escalate,hate,False,,,225.0,25,0.92,0.11067069502029483,0,3
qwen2.5_7b,hatemoderate,75,8757,hate,hate,True,True,1.0,222.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,4818,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,2760,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,7050,hate,hate,True,True,1.0,222.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,27053,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,17476,escalate,not_hate,False,,,225.0,25,0.32,0.7163694753906574,0,3
qwen2.5_7b,hatemoderate,75,14520,not_hate,not_hate,True,True,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,22529,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,10389,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29667,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,9323,escalate,not_hate,False,,,225.0,25,0.92,0.11067069502029483,0,3
qwen2.5_7b,hatemoderate,75,2017,escalate,not_hate,False,,,225.0,25,0.92,0.11067069502029483,0,3
qwen2.5_7b,hatemoderate,75,14518,escalate,not_hate,False,,,222.0,25,0.2,0.46438561897747244,0,3
qwen2.5_7b,hatemoderate,75,29498,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,11505,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,6989,escalate,not_hate,False,,,225.0,25,0.15999999999999998,0.9950008467771408,0,3
qwen2.5_7b,hatemoderate,75,9411,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,22502,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,10546,escalate,not_hate,False,,,219.0,25,0.0,,0,3
qwen2.5_7b,hatemoderate,75,12516,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,3964,escalate,not_hate,False,,,225.0,25,0.36,0.5306152277996684,0,3
qwen2.5_7b,hatemoderate,75,19370,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,21359,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,14480,escalate,not_hate,False,,,225.0,25,0.4,0.7069010588914572,0,3
qwen2.5_7b,hatemoderate,75,29376,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,9415,escalate,not_hate,False,,,225.0,26,0.92,0.29150849518197797,1,2
qwen2.5_7b,hatemoderate,75,29160,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29093,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,12482,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29139,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,12513,escalate,not_hate,False,,,225.0,25,0.08,0.29150849518197797,0,3
qwen2.5_7b,hatemoderate,75,29119,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,6092,escalate,not_hate,False,,,225.0,26,1.0,-0.0,1,2
qwen2.5_7b,hatemoderate,75,1041,escalate,not_hate,False,,,225.0,25,0.6,0.44217935649972373,0,3
qwen2.5_7b,hatemoderate,75,17433,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,2044,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,27052,escalate,not_hate,False,,,225.0,26,1.0,-0.0,1,2
qwen2.5_7b,hatemoderate,75,2987,escalate,not_hate,False,,,225.0,26,1.0,-0.0,1,2
qwen2.5_7b,hatemoderate,75,29491,not_hate,not_hate,True,True,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,14425,escalate,not_hate,False,,,225.0,25,0.52,0.49057656524948895,0,3
qwen2.5_7b,hatemoderate,75,2030,escalate,not_hate,False,,,225.0,25,0.96,0.05653794149142582,0,3
qwen2.5_7b,hatemoderate,75,3889,not_hate,not_hate,True,True,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,8352,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29300,escalate,not_hate,False,,,225.0,25,0.84,0.21129256427661014,0,3
qwen2.5_7b,hatemoderate,75,29325,escalate,not_hate,False,,,225.0,26,1.0,-0.0,1,2
qwen2.5_7b,hatemoderate,75,2970,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,4921,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,27940,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,11482,escalate,not_hate,False,,,225.0,25,0.84,0.21129256427661014,0,3
qwen2.5_7b,hatemoderate,75,27945,hate,not_hate,True,False,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,24784,not_hate,not_hate,True,True,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,8408,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29032,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,12430,escalate,not_hate,False,,,225.0,25,0.5599999999999999,0.6279336040907127,0,3
qwen2.5_7b,hatemoderate,75,11508,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,13494,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,5006,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,18379,escalate,not_hate,False,,,225.0,25,0.08,0.29150849518197797,0,3
qwen2.5_7b,hatemoderate,75,6027,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,3980,not_hate,not_hate,True,True,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,24875,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,7276,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,25998,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29510,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,9419,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,25774,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29635,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29103,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,18455,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,1055,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,26012,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,11545,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,12457,escalate,not_hate,False,,,225.0,25,0.96,0.05653794149142582,0,3
qwen2.5_7b,hatemoderate,75,5008,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,21381,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,11566,escalate,not_hate,False,,,219.0,24,0.0,,1,1
qwen2.5_7b,hatemoderate,75,15407,escalate,not_hate,False,,,225.0,25,0.44,0.5211468113004681,0,3
qwen2.5_7b,hatemoderate,75,28003,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,22526,not_hate,not_hate,True,True,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29615,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,10407,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,28032,escalate,not_hate,False,,,225.0,25,0.31999999999999995,0.9312859611096689,0,3
qwen2.5_7b,hatemoderate,75,6001,escalate,not_hate,False,,,222.0,25,0.04,0.185754247590989,0,3
qwen2.5_7b,hatemoderate,75,18429,escalate,not_hate,False,,,225.0,25,0.0,,0,3
qwen2.5_7b,hatemoderate,75,12426,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,19399,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,15414,escalate,not_hate,False,,,225.0,25,0.92,0.11067069502029483,0,3
qwen2.5_7b,hatemoderate,75,22508,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,19444,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,22305,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,11497,escalate,not_hate,False,,,225.0,25,0.72,0.5783598069630383,0,3
qwen2.5_7b,hatemoderate,75,24807,escalate,not_hate,False,,,222.0,25,0.03999999999999998,0.9585201043503289,0,3
qwen2.5_7b,hatemoderate,75,25783,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,2067,hate,not_hate,True,False,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,19372,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,26009,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,15465,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29107,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,4871,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29492,escalate,not_hate,False,,,225.0,25,0.27999999999999997,0.8221237229816464,0,3
qwen2.5_7b,hatemoderate,75,29141,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,22343,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,9311,hate,not_hate,True,False,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,15410,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,8429,escalate,not_hate,False,,,225.0,25,0.84,0.21129256427661014,0,3
qwen2.5_7b,hatemoderate,75,25862,escalate,not_hate,False,,,222.0,24,0.0,,1,1
qwen2.5_7b,hatemoderate,75,29689,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,12434,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,1001,hate,not_hate,True,False,1.0,222.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,5018,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,26061,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,11576,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29166,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,17423,hate,not_hate,True,False,1.0,222.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,2927,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,21374,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29484,escalate,not_hate,False,,,225.0,25,0.76,0.3009057940116658,0,3
qwen2.5_7b,hatemoderate,75,28037,escalate,not_hate,False,,,225.0,25,0.84,0.21129256427661014,0,3
qwen2.5_7b,hatemoderate,75,19429,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,26944,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,7068,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,2066,escalate,not_hate,False,,,225.0,25,0.84,0.21129256427661014,0,3
qwen2.5_7b,hatemoderate,75,1987,not_hate,not_hate,True,True,1.0,222.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,23723,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,19402,escalate,not_hate,False,,,225.0,25,0.36,0.8126553064824461,0,3
qwen2.5_7b,hatemoderate,75,29163,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,18409,escalate,not_hate,False,,,219.0,25,0.0,,0,3
qwen2.5_7b,hatemoderate,75,29148,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,3985,escalate,not_hate,False,,,225.0,25,0.44,0.5211468113004681,0,3
qwen2.5_7b,hatemoderate,75,8204,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,22687,escalate,not_hate,False,,,225.0,25,0.8,0.2575424759098898,0,3
qwen2.5_7b,hatemoderate,75,28039,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,29191,escalate,not_hate,False,,,225.0,25,0.08,0.29150849518197797,0,3
qwen2.5_7b,hatemoderate,75,11475,not_hate,not_hate,True,True,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,5081,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,23624,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,21362,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,12490,escalate,not_hate,False,,,225.0,25,0.84,0.21129256427661014,0,3
qwen2.5_7b,hatemoderate,75,28932,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,2063,escalate,not_hate,False,,,219.0,25,0.0,,0,3
qwen2.5_7b,hatemoderate,75,21365,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,27068,hate,not_hate,True,False,1.0,222.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,4893,escalate,not_hate,False,,,225.0,25,0.84,0.21129256427661014,0,3
qwen2.5_7b,hatemoderate,75,18369,escalate,not_hate,False,,,225.0,25,0.76,0.3009057940116658,0,3
qwen2.5_7b,hatemoderate,75,22665,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,4863,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,8372,escalate,not_hate,False,,,225.0,26,1.0,-0.0,1,2
qwen2.5_7b,hatemoderate,75,24829,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,16471,hate,not_hate,True,False,1.0,147.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,8143,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,11476,parse_failed,not_hate,False,,,0.0,,,,,
qwen2.5_7b,hatemoderate,75,23729,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,75,22353,escalate,not_hate,False,,,225.0,25,0.36,0.5306152277996684,0,3
qwen2.5_7b,hatemoderate,75,115,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
qwen2.5_7b,hatemoderate,100,2509,escalate,hate,False,,,244.0,34,,,1,2
qwen2.5_7b,hatemoderate,100,441,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,6117,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,5162,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,4820,hate,hate,True,True,,276.0,26,,,2,1
qwen2.5_7b,hatemoderate,100,3335,escalate,hate,False,,,251.0,33,,,2,1
qwen2.5_7b,hatemoderate,100,2421,hate,hate,True,True,,76.0,26,,,2,1
qwen2.5_7b,hatemoderate,100,11822,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,2116,escalate,hate,False,,,300.0,34,,,0,3
qwen2.5_7b,hatemoderate,100,9132,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,497,hate,hate,True,True,,88.0,31,,,2,1
qwen2.5_7b,hatemoderate,100,481,hate,hate,True,True,,87.0,29,,,1,1
qwen2.5_7b,hatemoderate,100,2256,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,4663,escalate,hate,False,,,300.0,34,,,0,3
qwen2.5_7b,hatemoderate,100,4924,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,10941,escalate,hate,False,,,276.0,37,,,1,2
qwen2.5_7b,hatemoderate,100,454,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,12105,hate,hate,True,True,,84.0,29,,,2,1
qwen2.5_7b,hatemoderate,100,4193,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,11819,hate,hate,True,True,,76.0,26,,,2,1
qwen2.5_7b,hatemoderate,100,9109,escalate,hate,False,,,250.0,26,,,1,1
qwen2.5_7b,hatemoderate,100,4683,hate,hate,True,True,,100.0,37,,,2,1
qwen2.5_7b,hatemoderate,100,9723,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,6147,hate,hate,True,True,,91.0,31,,,2,1
qwen2.5_7b,hatemoderate,100,124,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,3757,hate,hate,True,True,,76.0,26,,,2,1
qwen2.5_7b,hatemoderate,100,9143,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,7215,escalate,hate,False,,,278.0,34,,,0,3
qwen2.5_7b,hatemoderate,100,6145,escalate,hate,False,,,226.0,29,,,2,1
qwen2.5_7b,hatemoderate,100,3721,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,4618,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,7111,escalate,hate,False,,,267.0,34,,,0,3
qwen2.5_7b,hatemoderate,100,2419,escalate,hate,False,,,300.0,34,,,0,3
qwen2.5_7b,hatemoderate,100,2245,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,8197,escalate,hate,False,,,300.0,34,,,0,3
qwen2.5_7b,hatemoderate,100,2281,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,7408,not_hate,hate,True,False,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,7252,escalate,hate,False,,,226.0,29,,,2,1
qwen2.5_7b,hatemoderate,100,6012,hate,hate,True,True,,276.0,26,,,2,1
qwen2.5_7b,hatemoderate,100,719,escalate,hate,False,,,300.0,34,,,1,2
qwen2.5_7b,hatemoderate,100,9938,escalate,hate,False,,,300.0,34,,,0,3
qwen2.5_7b,hatemoderate,100,11735,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,2777,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,8179,hate,hate,True,True,,88.0,31,,,2,1
qwen2.5_7b,hatemoderate,100,1851,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,12023,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,6443,hate,hate,True,True,,72.0,24,,,1,1
qwen2.5_7b,hatemoderate,100,7522,hate,hate,True,True,,284.0,29,,,2,1
